track_id,track,artist,artistid,all_artists_names,all_artists_ids,collaboration,album,album_id,track_release_date,track_popularity,track_year,genre_extracted,artist_popularity,artist_followers,artist_genres,album_name,album_type,total_tracks,album_release_date,label,album_artists,artist_spotify,track_spotify,lastfm_url,listeners,playcount,tags
78OSjd1nAuqqFIH6LJAQGj,Amigos,Galvan Real,2iA56rE7fZUnD4GdsSUj3G,Galvan Real,2iA56rE7fZUnD4GdsSUj3G,False,Amigos,3gHcrdGWylFztt37G64Gkp,2020-12-07,57,2020,latin,61,357821,"flamenco, flamenco pop, flamenco urbano",Amigos,single,1,2020-12-07,Galvan Real,Galvan Real,Galvan Real,Amigos,https://www.last.fm/music/Galvan+Real/_/Amigos,2091.0,10605.0,
4ENgK9ehJ9PxxrjY2iEH1j,Chandelier,Will Paquin,0oouuXi8tdasgUgk520Jy6,Will Paquin,0oouuXi8tdasgUgk520Jy6,False,Chandelier,6AwNJANbo1BQXGkykC25RN,2020-09-25,75,2020,indie,59,204174,,Chandelier,single,1,2020-09-25,Will Paquin Music,Will Paquin,Will Paquin,Chandelier,https://www.last.fm/music/Will+Paquin/_/Chandelier,538534.0,6331355.0,"indietronica, freak folk, indie folk, folktronica"
2bFGGsScXp2Tu10jKMCKO6,Figure You Out,VOILÀ,6NnBBumbcMYsaPTHFhPtXD,VOILÀ,6NnBBumbcMYsaPTHFhPtXD,False,Long Story Short,0fsUPGZdjtXb5F7KJ4FSzk,2020-05-22,75,2020,pop,69,376166,,Long Story Short,album,8,2020-05-22,VOILA LLC,VOILÀ,VOILÀ,Figure You Out,https://www.last.fm/music/VOIL%C3%80/_/Figure+You+Out,170306.0,2156436.0,linedance 2024
0XuepwFJUcKN8T5zTqoP0F,Back Door,Stray Kids,2dIgFjalVxs4ThymZ67YCE,Stray Kids,2dIgFjalVxs4ThymZ67YCE,False,IN LIFE,0aERWcI2KYSCM4biUihB9X,2020-09-14,71,2020,pop,87,21969090,"k-pop, noise music",IN LIFE,album,17,2020-09-14,Republic Records - Stray Kids,Stray Kids,Stray Kids,Back Door,https://www.last.fm/music/Stray+Kids/_/Back+Door,353862.0,6237643.0,"WSUM 91.7 FM Madison, k-pop, K bops, Contemporary pop, Ya ever look up the lyrics"
6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,False,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,2020-03-27,69,2020,pop,88,47434402,pop,Future Nostalgia,album,11,2020-03-27,Warner Records,Dua Lipa,Dua Lipa,Pretty Please,https://www.last.fm/music/Dua+Lipa/_/Pretty+Please,589907.0,8320184.0,"pop, rnb, glad i rediscovered this, Olivia, dance-pop"
37ZtpRBkHcaq6hHy0X98zn,I CAN'T STOP ME,TWICE,7n2Ycct7Beij7Dj7meI4X0,TWICE,7n2Ycct7Beij7Dj7meI4X0,False,Eyes Wide Open,33jypnU7WULxPaVrjj4RXH,2020-10-26,74,2020,pop,84,24055815,k-pop,Eyes Wide Open,album,13,2020-10-26,Republic Records - TWICE,TWICE,TWICE,I CAN'T STOP ME,https://www.last.fm/music/TWICE/_/I+CAN%27T+STOP+ME,675287.0,11579647.0,"k-pop, synthwave, synthpop, Kpop, electropop"
6Jsfaw9b0hopNZ1SVHEXmW,Oye,TINI,7vXDAI8JwjW531ouMGbfcp,"TINI, Sebastian Yatra","7vXDAI8JwjW531ouMGbfcp, 07YUOmWljBTXwIseAUd9TW",True,TINI TINI TINI,7LP6bUlMdnuqeP2etuw7wI,2020-12-03,64,2020,latin,78,9376865,latin pop,TINI TINI TINI,album,14,2020-12-03,5020 Records,TINI,TINI,Oye,https://www.last.fm/music/Tini/_/Oye,41087.0,393564.0,
50Td3qilgs8BLtv8mHyT1t,Control,Zoe Wees,03d2mJXSMtuPI0nIvLnhoS,Zoe Wees,03d2mJXSMtuPI0nIvLnhoS,False,Control,4w177LbRYa3z07NifGptFp,2020-03-13,70,2020,pop,65,600553,,Control,single,1,2020-03-13,Valeria Music,Zoe Wees,Zoe Wees,Control,https://www.last.fm/music/Zoe+Wees/_/Control,168063.0,1331074.0,
6lhZLbb0czULpjb2kFryPS,Let's Love,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,"David Guetta, Sia","1Cs0zKBU1kc0i8ypK3B9ai, 5WUlDfRSoLAfcVSX1WnrxN",True,Let's Love,4t9C75dy0UtR4JE7vNYQRr,2020-09-11,62,2020,pop,89,27448917,edm,Let's Love,single,1,2020-09-11,Parlophone (France),David Guetta,David Guetta,Let's Love,https://www.last.fm/music/David+Guetta/_/Let%27s+Love,135883.0,861660.0,
7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"Lady Gaga, Ariana Grande","1HY2Jd0NmPuamShAr6KMms, 66CXWjxzNUsdJxJ2JdwvnR",True,Chromatica,05c49JgPmL4Uz2ZeqRx5SP,2020-05-29,73,2020,pop,91,44110983,"art pop, pop",Chromatica,album,16,2020-05-29,Interscope,Lady Gaga,Lady Gaga,Rain On Me (with Ariana Grande),https://www.last.fm/music/Lady+Gaga/_/Rain+on+Me+(with+Ariana+Grande),899698.0,17531997.0,"Lady Gaga, pop, Ariana Grande, electropop, House"
6SpVp6ttad3XJOsjKBZwaq,Torn,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,False,Heaven & Hell,26c7MmQ4w8EAvVLb4jilaM,2020-09-18,67,2020,pop,80,7883501,,Heaven & Hell,album,16,2020-09-18,Atlantic Records,Ava Max,Ava Max,Torn,https://www.last.fm/music/Ava+Max/_/Torn,166196.0,2421935.0,
51Of5p3lKZeOg6itfs4og4,Lovefool,twocolors,7ACEUD7UsmmXrnj4OLt8f9,twocolors,7ACEUD7UsmmXrnj4OLt8f9,False,Lovefool,6UYWmM8RfG3DAKC7OyUPBT,2020-05-08,69,2020,pop,64,134046,,Lovefool,single,1,2020-05-08,Intercord,twocolors,twocolors,Lovefool,https://www.last.fm/music/twocolors/_/Lovefool,153928.0,1077485.0,
0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,Fujii Kaze,6bDWAcdtVR3WHz2xtiIPUi,Fujii Kaze,6bDWAcdtVR3WHz2xtiIPUi,False,HELP EVER HURT NEVER,1OojCidx0eoPKch2M0Kz31,2020-05-20,78,2020,pop,75,4757784,j-pop,HELP EVER HURT NEVER,album,11,2020-05-20,Universal Music LLC,Fujii Kaze,Fujii Kaze,Shinunoga E-Wa,https://www.last.fm/music/Fujii+Kaze/_/Shinunoga+E-Wa,598759.0,8510271.0,"sddslittleyuta, japanese, Love, j-pop, non-english"
3F1P0QzdXtBz0MXy7KIO5w,Fever,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,"Dua Lipa, Angèle","6M2wZ9GZgrQXHCFfjv46we, 3QVolfxko2UyCOtexhVTli",True,Future Nostalgia,5lKlFlReHOLShQKyRv6AL9,2020-03-27,67,2020,pop,88,47434402,pop,Future Nostalgia,album,13,2020-03-27,Warner Records,Dua Lipa,Dua Lipa,Fever,https://www.last.fm/music/Dua+Lipa/_/Fever,369915.0,4307395.0,
5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,"Ariana Grande, Doja Cat","66CXWjxzNUsdJxJ2JdwvnR, 5cj0lLjcoR7YOSnhnX0Po5",True,Positions,3euz4vS7ezKGnNSwgyvKcd,2020-10-30,74,2020,pop,94,109144337,pop,Positions,album,14,2020-10-30,Republic Records,Ariana Grande,Ariana Grande,motive (with Doja Cat),https://www.last.fm/music/Ariana+Grande/_/motive+(with+Doja+Cat),861600.0,10738283.0,"House, trap, dance-pop, rnb, dance pop"
0BOPj9UmNcN0MmAzRfcl5j,Cuanto Me Duele,Galvan Real,2iA56rE7fZUnD4GdsSUj3G,Galvan Real,2iA56rE7fZUnD4GdsSUj3G,False,Cuanto Me Duele,7vKVgUIbm9pEqM4xZOBhYI,2020-01-29,43,2020,pop,61,357821,"flamenco, flamenco pop, flamenco urbano",Cuanto Me Duele,single,1,2020-01-29,Galvan Real,Galvan Real,Galvan Real,Cuanto Me Duele,https://www.last.fm/music/Galvan+Real/_/Cuanto+Me+Duele,218.0,913.0,
4D0TLuDnw7m1EObQtPUIyz,Sirenas,La Oreja de Van Gogh,4U7lXyKdSf1JbM1aXvsodC,La Oreja de Van Gogh,4U7lXyKdSf1JbM1aXvsodC,False,Un Susurro en la Tormenta,5jiUxacFSielbr8FpIK5Gt,2020-09-19,50,2020,pop,75,4721115,latin pop,Un Susurro en la Tormenta,album,11,2020-09-19,Sony Music Entertainment,La Oreja de Van Gogh,La Oreja de Van Gogh,Sirenas,https://www.last.fm/music/La+Oreja+de+Van+Gogh/_/Sirenas,6115.0,46754.0,
4iadn23T3Z7uD6ZI8kITjT,Vuelve La Vida,Galvan Real,2iA56rE7fZUnD4GdsSUj3G,Galvan Real,2iA56rE7fZUnD4GdsSUj3G,False,Vuelve La Vida,7I6s9IHvQjLMKmglCUqC8v,2020-04-30,42,2020,pop,61,357821,"flamenco, flamenco pop, flamenco urbano",Vuelve La Vida,single,1,2020-04-30,Galvan Real,Galvan Real,Galvan Real,Vuelve La Vida,https://www.last.fm/music/Galvan+Real/_/Vuelve+La+Vida,135.0,555.0,
1gCdDceCzwWmkXUsFrDzNt,Te Amo y Te Odio,Galvan Real,2iA56rE7fZUnD4GdsSUj3G,Galvan Real,2iA56rE7fZUnD4GdsSUj3G,False,Te Amo y Te Odio,2dkVHG1yVVGnkTnlsW3mN4,2020-10-09,44,2020,latin,61,357821,"flamenco, flamenco pop, flamenco urbano",Te Amo y Te Odio,single,1,2020-10-09,Galvan Real,Galvan Real,Galvan Real,Te Amo y Te Odio,https://www.last.fm/music/Galvan+Real/_/Te+Amo+y+Te+Odio,241.0,991.0,
0LRCcpSgeozipxPpRg5wzx,Lights,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,False,International Women's Day,134cY2SIaFtmSFkt7oeHtD,2020-03-06,71,2020,pop,82,13410540,,International Women's Day,compilation,26,2020-03-06,UME - Global Clearing House,Various Artists,Ellie Goulding,Lights,https://www.last.fm/music/Ellie+Goulding/_/Lights,926402.0,8081699.0,"pop, electronic, british, female vocalists, dance"
3fYbVcq4HYnh2BMoKorBiC,Dance Monkey,Bossa Nova Covers,6lkrkVSqgzJZz2jguafSAy,"Bossa Nova Covers, Mats & My","6lkrkVSqgzJZz2jguafSAy, 3NP2Tqcgz3vv8e40BfnYm3",True,Dance Monkey,3qNlfdIAxQtwbvhAhFiPgv,2020-12-11,63,2020,pop,66,89728,bossa nova,Dance Monkey,single,1,2020-12-11,Cupol,Bossa Nova Covers,Bossa Nova Covers,Dance Monkey,https://www.last.fm/music/Bossa+Nova+Covers/_/Dance+Monkey,10022.0,31837.0,
3XCX9WDv3ynu165Hyf8xe6,"ay, amor",Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,False,"ay, amor",6QSb7NvY4zAia0aqie8DMB,2020-10-23,45,2020,indie,61,189073,,"ay, amor",single,1,2020-10-23,WM Spain,Valeria Castro,Valeria Castro,"ay, amor","https://www.last.fm/music/Valeria+Castro/_/ay,+amor",2112.0,10403.0,
76lH6PGAKhZkh2YRwszvtJ,Fix You,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,False,Fix You,359WfdyUwMBrqAnLdEgUuE,2020-06-05,61,2020,pop,60,23836,bossa nova,Fix You,single,1,2020-06-05,Cupol,Bossa Bros,Bossa Bros,Fix You,https://www.last.fm/music/Bossa+Bros/_/Fix+You,7005.0,24518.0,
6lZsx6j9CRmFZj7innWPo0,I Feel It Coming,Eve St. Jones,6NP40ldgw4kYtspZOziuii,Eve St. Jones,6NP40ldgw4kYtspZOziuii,False,Make Your Move,3pj797ec3MMfiw2S4pAlPx,2020-08-14,59,2020,pop,61,36795,"bossa nova, lounge, jazz pop",Make Your Move,album,11,2020-08-14,Music Brokers,Eve St. Jones,Eve St. Jones,I Feel It Coming,https://www.last.fm/music/Eve+St.+Jones/_/I+Feel+It+Coming,10949.0,40668.0,
3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,False,Positions,3euz4vS7ezKGnNSwgyvKcd,2020-10-30,76,2020,pop,94,109144337,pop,Positions,album,14,2020-10-30,Republic Records,Ariana Grande,Ariana Grande,pov,https://www.last.fm/music/Ariana+Grande/_/pov,810209.0,11089546.0,"rnb, 2020s, Hip-Hop, soul, 2020"
3Iy7HHDobkkXJuBrSbuoU0,Blinding Lights,Ouvindo,5L0QMeigP4hG0iVXspQVid,Ouvindo,5L0QMeigP4hG0iVXspQVid,False,Blinding Lights,7K77V3y6amFewbD01gZhby,2020-06-16,56,2020,pop,41,2658,bossa nova,Blinding Lights,single,1,2020-06-16,Ouvindo,Ouvindo,Ouvindo,Blinding Lights,https://www.last.fm/music/Ouvindo/_/Blinding+Lights,12542.0,42756.0,
6MURwUY26b9WOAELHL7M4t,Que Tiemble Tu Mundo,Locos De Atar,1VHXp609SGVhuxghAgGZLY,Locos De Atar,1VHXp609SGVhuxghAgGZLY,False,Que Tiemble Tu Mundo,3Gl7Gve2JaMo1iaiqhzQoR,2020-04-08,43,2020,indie,34,4365,latin indie,Que Tiemble Tu Mundo,single,1,2020-04-08,Locos de Atar,Locos De Atar,Locos De Atar,Que Tiemble Tu Mundo,https://www.last.fm/music/Locos+de+Atar/_/Que+Tiemble+Tu+Mundo,538.0,1524.0,
7F1oLjSguGBvqsJLal7Rad,Titanic,Kany García,69UypehHabb68utzfjAVlV,"Kany García, Camilo","69UypehHabb68utzfjAVlV, 28gNT5KBp7IjEOQoevXf9N",True,Mesa Para Dos,1ZGHMTg7kh6TRqDRkJyEHO,2020-05-28,63,2020,latin,74,3865257,latin pop,Mesa Para Dos,album,10,2020-05-28,Sony Music Latin,Kany García,Kany García,Titanic,https://www.last.fm/music/Kany+Garc%C3%ADa/_/Titanic,9262.0,46490.0,
5AWVGdsk88fcsrssrAdyEN,Fall Into Me,Forest Blakk,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,7q7IUe2AqtifSZ2q52kHFc,False,I Saw Love,1TRhZ6ePXUTvPRnzIp7Uol,2020-06-12,71,2020,pop,67,277740,spoken word,I Saw Love,single,2,2020-06-12,Atlantic Records,Forest Blakk,Forest Blakk,Fall Into Me,https://www.last.fm/music/Forest+Blakk/_/Fall+Into+Me,81250.0,486532.0,
6CPTL6sgyCnoPwxllkvRZf,That's What I Like,Bossa Nova Covers,6lkrkVSqgzJZz2jguafSAy,"Bossa Nova Covers, Mats & My","6lkrkVSqgzJZz2jguafSAy, 3NP2Tqcgz3vv8e40BfnYm3",True,Bossa Nova Covers,0KEmmW5iXwzpaSlaamlizL,2020-05-08,61,2020,pop,66,89728,bossa nova,Bossa Nova Covers,album,10,2020-05-08,Cupol,Bossa Nova Covers,Bossa Nova Covers,That's What I Like,https://www.last.fm/music/Bossa+Nova+Covers/_/That%27s+What+I+Like,8831.0,29063.0,
0qMip0B2D4ePEjBJvAtYre,紅蓮華,LiSA,0blbVefuxOGltDBa00dspv,LiSA,0blbVefuxOGltDBa00dspv,False,LEO-NiNE,6qi56zXbhq7PU5lvzWNXIO,2020-10-14,72,2020,pop,69,3688660,"anime, j-pop, j-rock",LEO-NiNE,album,13,2020-10-14,Sony Music Labels Inc.,LiSA,LiSA,紅蓮華,https://www.last.fm/music/Lisa/_/%E7%B4%85%E8%93%AE%E8%8F%AF,429767.0,4502347.0,"J-rock, j-pop, anime, rock, power pop"
1kKYjjfNYxE0YYgLa7vgVY,Higher Love,Kygo,23fqKkggKUBHNkbKtXEls4,"Kygo, Whitney Houston","23fqKkggKUBHNkbKtXEls4, 6XpaIBNiVzIetEPCWDvAFP",True,Golden Hour,7tcs1X9pzFvcLOPuhCstQJ,2020-05-29,71,2020,pop,78,8699436,tropical house,Golden Hour,album,18,2020-05-29,Kygo,Kygo,Kygo,Higher Love,https://www.last.fm/music/Kygo/_/Higher+Love,381400.0,2785143.0,
3HbZmHgStYxoF4j6xcCAJ7,Can't Take My Eyes off You,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,False,Can't Take My Eyes off You,2s56dgvhnoMYry9MFo9WqS,2020-07-17,59,2020,pop,60,23836,bossa nova,Can't Take My Eyes off You,single,1,2020-07-17,Cupol,Bossa Bros,Bossa Bros,Can't Take My Eyes off You,https://www.last.fm/music/Bossa+Bros/_/Can%27t+Take+My+Eyes+off+You,5140.0,18054.0,
1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,False,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,2020-03-27,68,2020,pop,88,47434402,pop,Future Nostalgia,album,11,2020-03-27,Warner Records,Dua Lipa,Dua Lipa,Hallucinate,https://www.last.fm/music/Dua+Lipa/_/Hallucinate,624357.0,9303797.0,"pop, House, dance, Disco, dance-pop"
2TVnFqFnCki0TWhyzCYGtr,"Hola, mi amor (feat. Lérica, Junco)",Nyno Vargas,2dkbKcHXhN7ooFBdqAV76G,"Nyno Vargas, Junco, Lérica","2dkbKcHXhN7ooFBdqAV76G, 19WQtApO8bp44xVTR4D138, 4d3kmfoZBTuUPSUjgP45uo",True,"Hola, mi amor (feat. Lérica, Junco)",3puaxUfSMubMN7V11sTMBI,2020-12-18,43,2020,pop,55,314359,"flamenco, flamenco pop, flamenco urbano","Hola, mi amor (feat. Lérica, Junco)",single,1,2020-12-18,WM Spain,Nyno Vargas,Nyno Vargas,"Hola, mi amor (feat. Lérica, Junco)","https://www.last.fm/music/Nyno+Vargas/_/Hola,+mi+amor+(feat.+L%C3%A9rica,+Junco)",1213.0,4433.0,
2cTvZSCqzjkTMkIypLxUFH,You're All I Want,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,False,You're All I Want,2nTZJADQTnOmXDJkbqX4fB,2020-05-13,76,2020,indie,86,18135415,dream pop,You're All I Want,single,1,2020-05-13,Partisan Records,Cigarettes After Sex,Cigarettes After Sex,You're All I Want,https://www.last.fm/music/Cigarettes+After+Sex/_/You%27re+All+I+Want,622926.0,6180950.0,"Lo-Fi, dream pop, indie pop, shoegaze, indie rock"
5LscAfMaxkC3ciH2kUZtOa,Como Si Fueras a Morir Mañana - Madrid Nuclear - En Directo,Leiva,5Hsv8dUHHOdnn72q4XIVz7,Leiva,5Hsv8dUHHOdnn72q4XIVz7,False,Madrid Nuclear - En Directo,0nfk8ZUr3ufktOOaiIGFB9,2020-11-20,43,2020,pop,68,908601,,Madrid Nuclear - En Directo,album,22,2020-11-20,Sony Music Entertainment,Leiva,Leiva,Como Si Fueras a Morir Mañana - Madrid Nuclear - En Directo,https://www.last.fm/music/Leiva/_/Como+Si+Fueras+a+Morir+Ma%C3%B1ana+-+Madrid+Nuclear+-+En+Directo,1161.0,5485.0,
3ZzZg0eQQwJ9IteNoUFPUF,Habibi - Remix,La Cebolla,0UkT6v5uBVrNrDr5TdETq9,"La Cebolla, Negro Jari, La Húngara, Haze, Mayel Jimenez","0UkT6v5uBVrNrDr5TdETq9, 5wCD2Zj15nNjKiUl2o17JF, 7xtnpHS34mLlxGZDVUBHSU, 6c4WWQ2PYJlgnxtkQKqI5s, 5vnX0sfjkusMXzXpBEj4Ce",True,Caracas,0mip1VV3RDhs6FURX65LZo,2020-11-13,45,2020,pop,51,93126,"flamenco, flamenco pop, flamenco urbano, reggaeton chileno",Caracas,album,13,2020-11-13,Dagrama Producciones,La Cebolla,La Cebolla,Habibi - Remix,https://www.last.fm/music/La+Cebolla/_/Habibi+-+Remix,1027.0,3260.0,
21N4Buj4xsyLb218lYle61,Chica Ideal,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,"Sebastian Yatra, Guaynaa","07YUOmWljBTXwIseAUd9TW, 0BqURncJM5B1BBu7UM51eq",True,Chica Ideal,7aS92ROK5rixV65VSRGPct,2020-10-16,63,2020,latin,79,24525518,"colombian pop, reggaeton",Chica Ideal,single,1,2020-10-16,UMLE - Latino,Sebastian Yatra,Sebastian Yatra,Chica Ideal,https://www.last.fm/music/Sebastian+Yatra/_/Chica+Ideal,52235.0,318276.0,
3OZ0BqpkRr5NiZSDzlLLV1,Te debo una canción,Shinova,6rRTrEHzGSDqhmFJQrNFMO,Shinova,6rRTrEHzGSDqhmFJQrNFMO,False,Te debo una canción,4qsaZeogZgYAFJGbMi0qhz,2020-09-18,45,2020,indie,58,113835,indie,Te debo una canción,single,1,2020-09-18,WM Spain,Shinova,Shinova,Te debo una canción,https://www.last.fm/music/Shinova/_/Te+debo+una+canci%C3%B3n,4367.0,40562.0,
2HpbDdD3JLpAPMJFYCeC6o,High (Remix),Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,"Maria Becerra, TINI, Lola Indigo","1DxLCyH42yaHKGK3cl5bvG, 7vXDAI8JwjW531ouMGbfcp, 3bvfu2KAve4lPHrhEFDZna",True,High (Remix),2zXlWd1wEWDpoAQfBShNwJ,2020-09-03,58,2020,latin,80,8490899,argentine trap,High (Remix),single,1,2020-09-03,300 Entertainment / Maria Becerra,Maria Becerra,Maria Becerra,High (Remix),https://www.last.fm/music/Maria+Becerra/_/High+(Remix),22798.0,203113.0,
5px6upUHM3fhOP621Edp4V,Physical,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,False,Physical,5Vzq1wKBUXMxEZl3NPjJpS,2020-01-30,61,2020,pop,88,47434402,pop,Physical,single,1,2020-01-30,Warner Records,Dua Lipa,Dua Lipa,Physical,https://www.last.fm/music/Dua+Lipa/_/Physical,978896.0,18228184.0,"pop, synthpop, dance, dance-pop, electropop"
5drAbDDU9sm6qQ41mD5VwH,Killing Me Softly With His Song,Nara,17bmLZfybbQpZtJCxmcL81,"Nara, Bossa Bros","17bmLZfybbQpZtJCxmcL81, 5jd0MgoI9F3hxcQHBPEk6V",True,Bossa Covers,4PqKilSesJz6BjuccmQNye,2020-01-17,62,2020,pop,57,9041,bossa nova,Bossa Covers,single,3,2020-01-17,Cupol,Nara,Nara,Killing Me Softly With His Song,https://www.last.fm/music/Nara/_/Killing+Me+Softly+With+His+Song,8643.0,29871.0,
27ZhjPTdobnFHMFockNPep,Shallow,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,False,Shallow,5oepLrqkyNIjVaRvFBrLTb,2020-05-29,64,2020,pop,60,23836,bossa nova,Shallow,single,1,2020-05-29,Cupol,Bossa Bros,Bossa Bros,Shallow,https://www.last.fm/music/Bossa+Bros/_/Shallow,10033.0,34516.0,
4EAwcw5wSnnkeMufyRW0l5,Dime Quién Soy Yo,Javi Medina,6dwFgF51JkLBz93ocNJ0Ol,"Javi Medina, Aldeskuido","6dwFgF51JkLBz93ocNJ0Ol, 2BrXqxz4cn13IH20ej0yOH",True,Dime Quién Soy Yo,4XxaN2o0YBdFaCnlMOScUS,2020-06-26,46,2020,pop,56,62923,"flamenco, flamenco pop, flamenco urbano",Dime Quién Soy Yo,single,1,2020-06-26,FISH&ROCK SL,Javi Medina,Javi Medina,Dime Quién Soy Yo,https://www.last.fm/music/Javi+Medina/_/Dime+Qui%C3%A9n+Soy+Yo,229.0,503.0,
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"Lady Gaga, Ariana Grande","1HY2Jd0NmPuamShAr6KMms, 66CXWjxzNUsdJxJ2JdwvnR",True,Rain On Me (with Ariana Grande),4TqgXMSSTwP3RCo3MMSR6t,2020-05-22,69,2020,pop,91,44110983,"art pop, pop",Rain On Me (with Ariana Grande),single,1,2020-05-22,Interscope Records,Lady Gaga,Lady Gaga,Rain On Me (with Ariana Grande),https://www.last.fm/music/Lady+Gaga/_/Rain+on+Me+(with+Ariana+Grande),899698.0,17531997.0,"Lady Gaga, pop, Ariana Grande, electropop, House"
1DK33moug9uOMi7K6bG9rL,El Fin del Mundo - Innmir & Elyella Remix,La La Love You,5Q30fhTc0Sl0Q4C5dOjhhQ,"La La Love You, Axolotes Mexicanos, ELYELLA, INNMIR","5Q30fhTc0Sl0Q4C5dOjhhQ, 5IiksrJ0ZOKsz8PabHWdXM, 7JrMDzLZQ25BJwc4tD8jl8, 1cJQ1Keojk9HafwW0NGoJn",True,La la Love You Bonus,4y35NgJEWSpbLyvXdqh8w8,2020-12-11,46,2020,indie,66,221373,,La la Love You Bonus,album,18,2020-12-11,Subterfuge Records distributed by Altafonte,La La Love You,La La Love You,El Fin del Mundo - Innmir & Elyella Remix,https://www.last.fm/music/La+La+Love+You/_/El+Fin+del+Mundo+-+INNMIR+&+ELYELLA+Remix,1406.0,4367.0,
0fZRNhPJ4AGmwY7rkpdbqK,ON,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3Nrfpe0tUJi4K4DXYWgMUX,False,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,2020-02-21,72,2020,pop,89,82094169,k-pop,MAP OF THE SOUL : 7,album,20,2020-02-21,BIGHIT MUSIC,BTS,BTS,ON,https://www.last.fm/music/BTS/_/ON,569899.0,34780920.0,"bts, Kpop, k-pop, pop, healing"
5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,"Black Eyed Peas, J Balvin","1yxSLGMDHlW21z4YXirZDS, 1vyhD5VmyZ7KMfW5gqLgo5",True,TRANSLATION,0uxvuY8Ek2ojzHrWTg2PDc,2020-11-02,70,2020,latin,84,9907895,,TRANSLATION,album,15,2020-11-02,Epic,Black Eyed Peas,Black Eyed Peas,RITMO (Bad Boys For Life),https://www.last.fm/music/Black+Eyed+Peas/_/RITMO+(Bad+Boys+For+Life),274743.0,1543591.0,
0JKGe340YJwfDrpXqPQ8sw,Daechwita,Agust D,5RmQ8k4l3HZ8JoPb4mNsML,Agust D,5RmQ8k4l3HZ8JoPb4mNsML,False,D-2,7lhFsAaVCFaYbkNvBMw5Zf,2020-05-22,75,2020,pop,76,15803413,"k-pop, k-rap",D-2,album,10,2020-05-22,BIGHIT MUSIC,Agust D,Agust D,Daechwita,https://www.last.fm/music/Agust+D/_/Daechwita,521468.0,38642498.0,"rap, Korean, hip hop, angry, energy"
3B4etxytImrRKQgV3XHjnR,Harleys In Hawaii,Katy Perry,6jJ0s89eD6GaHleKKya26X,Katy Perry,6jJ0s89eD6GaHleKKya26X,False,Smile,47zMF6LrXQ8odi6Xv1unC0,2020-08-28,79,2020,pop,86,39206620,pop,Smile,album,12,2020-08-28,Capitol Records,Katy Perry,Katy Perry,Harleys In Hawaii,https://www.last.fm/music/Katy+Perry/_/Harleys+in+Hawaii,670344.0,10271978.0,"pop, tropical, 2019, katy perry, trap"
