artist_id,artist_popularity,artist_followers,artist_genres
0P1jAyaWbNwmVVekkgk3FA,26,16839,"mexican hip hop, latin hip hop, hardcore hip hop"
667lFGaTjGOeuAI3LOFC7n,15,266,"uk drill, drill"
7f02bxFbZIOVdSbYRNYvLT,60,441242,reggaeton
55IzEzlyUcBFqGgyam2Seo,47,80123,hyperpop
4A9skYIuQalbh4HReKlZS9,6,1990,
2BW33ZlKM2yxqnudCwg4Mn,8,357,
40vAL4e44B8GBjmYnqbJhO,0,104,
4WrL8YBVkibeodZIhBLjsn,37,4701,"brazilian funk, funk pop, funk carioca"
12tCrprIX44OBNwZzMf33C,42,48595,"flamenco, flamenco pop, flamenco urbano"
7sGAJZMi9Z6nfKvMtyYLh4,1,121,
4pdkVkXcxCgDOnx3uDfkfr,1,734,afrogospel
0QSFgLcybm5PPHwL8vCWUK,30,119,"flamenco urbano, flamenco, flamenco pop"
66TrUkUZ3RM29dqeDQRgyA,65,871260,
7wqxTrC9BtdVj2G6j9PP7z,37,11345,
5Ji8vX3Z3JTkZYMNL3R9tG,0,1,
2IDLDx25HU1nQMKde4n61a,67,2149820,indonesian hip hop
0hEurMDQu99nJRq8pTxO14,78,6275774,singer-songwriter
1kBx4RzRD8An5pUEDBGZQ9,50,62865,
5sEAp7hSgvYjKIEd9r2zBc,32,19460,experimental hip hop
77p4nWKhsjAqUXybLgycLZ,7,931,
5toU7Dru5Q00hmm2rIi11I,0,41,
0niAkxgT6y57bRbT0Ge94z,51,188026,argentine trap
1Hn4pH541qMOF6J8F3jprI,37,6205,hyperpop
1NTTlLcsHvqOZFC6CQp6Ka,33,21528,"latin r&b, latin indie"
5ahvDss0AH60cd2AWqoU1r,39,12336,indie punk
5dbuFbrHa1SJlQhQX9OUJ2,66,1766084,yacht rock
7xEpJnlkmQ55oJexzZQ3Qi,0,339,
2h9VgLswbVrXfdjW8UVqHC,64,1403512,"corrido, corridos bélicos, corridos tumbados, norteño"
3P4vW5tzQvmuoNaFQqzy9q,57,707526,"bedroom pop, indie pop"
5Ayb9yqemFxECJB8LEG8ln,52,42004,
6f5pg2rPhGYYmZJkhvZrNf,24,690,
19ym5zp3d6AwpdBAcXsLIG,34,28415,
053q0ukIDRgzwTr4vNSwab,70,2672772,art pop
1HY2Jd0NmPuamShAr6KMms,91,44110983,"art pop, pop"
5NUUvcTGO1OUXK62WIaOTs,0,67,
5AiFFE0KopBkOzEZeDbSaH,55,40856,
6wlhqnATSJIc0NQ64VxOVJ,71,804938,
1TtXnWcUs0FCkaZDPGYHdf,77,4985936,"reggaeton, trap latino, dembow, urbano latino"
2FvofOI9L4Pben3KTC61v2,0,3,
32TNt1biE79JwouUBk0SOi,61,179030,"flamenco pop, flamenco"
4Y0QM4WYVUu2MhhWGB0heo,1,344,
4Ruq98a6s75FiLSMsRYwqL,27,7359,"uk drill, drill"
3qzyWumjTf8agsBgNTkx7L,47,339654,"hiplife, asakaa, ghanaian hip hop, highlife, afrobeats, afrobeat, azonto, afropop"
2iewjNvcxTxH8Pyi7S0KF3,62,263767,"cumbia, tropical music, cumbia sonidera, electrocumbia"
74JhFJgvnRd6yB9uVbtvLW,41,50046,"trova, singer-songwriter"
5EUJNZmcXCk9vkeD9GjtzF,40,10965,"contemporary classical, chamber music, minimalism"
7oVVLTqAcBq4XEnb7NzSYt,9,1080,
39rXiTykQ1jVh9O3EA5Hzo,0,3,
3BZwTdGTxitdqqB4gxr0sw,6,681,
1m9WPOccw8sizsVYUhSVjZ,51,32532,
6zdstxbio9BmGS1X77MiXc,4,1346,
0TCVoMXRAScM2rS0pvopLM,48,18019,"c-pop, mandopop, chinese r&b"
4RVnAU35WRWra6OZ3CbbMA,73,2301712,dance pop
0xPoVNPnxIIUS1vrxAYV00,64,294630,
5ApQnMT6oR8eLguf24xb9S,51,139488,
6ABdWlgN5QfjDsCacBn6Nt,41,9050,
4IjHltwoSKbUeZLPeULyDe,54,166460,"folklore argentino, chamamé, cuarteto"
6hp2uD84OrQ3u3ukmTjLz2,57,21811,
0IQAAFdjbFtxswGuEvRJVz,4,1282,
4LLpKhyESsyAXpc4laK94U,84,12408443,
5Pc6bBnbNg1nS3cL2E0X0X,1,858,
3IBVsmzlYvtNgo76uhM2Pv,21,25659,
7bEns7IOYnUg5lRDk74F3F,38,480,
2kDymAzl4Hn6PiyPTCtiQ6,4,320,
2piHSX9fKmsCD8tbfX1cJg,37,22870,
2ayaTHAzCLG5bNjYhGofYb,44,94046,
3tdAZsd6HMk1oeRE4hmFTj,16,482,"uk drill, drill"
5Cq0qHH42JbnrG1YkxHjdu,0,423,
6bh228LGC3eAzbplPWV02r,58,248835,
3DiDSECUqqY1AuBP8qtaIa,81,13139839,"r&b, neo soul"
5nYfBUxnHtI6LAp32fl9qY,39,50325,children's music
28ASrnNEeeqjuzWscQ9tKj,39,76340,
2tIP7SsRs7vjIcLrU85W8J,83,6775631,
5mMJjMXaohKd2bMErjHaV7,48,18152,jersey club
62pR1LazkMfKTKWe2vh3Gj,0,178,"progressive trance, psytrance"
10vr6MNGdriyVivl7Ls8Xx,52,73922,
5rdYCPHUwf3Ss5gXvkXKp0,2,47,german hip hop
6S8w5rLsEwjN21jQeRES0n,62,450843,"japanese indie, j-pop, anime, j-rock, shoegaze"
3JCyEziWwDZksR1WY8EckM,64,964552,"popular colombian music, ranchera, vallenato"
0CJxR2iBZb64SRwApcj2Ev,43,18781,
7sKxqpSqbIzphAKAhrqvlf,61,736477,country
3qWhqacIGmabp0lVAVpPzA,43,13011,
0A0FS04o6zMoto8OKPsDwY,74,3515115,hyphy
4IEP61D1hdCPQVzAYzP9VC,66,129079,"banda, corrido, corridos bélicos, norteño"
1hMpRPX4OZEaJgBi6BsjHh,55,1865,brazilian phonk
4De2r7QdHl1eZwnEnQ1IzE,42,29866,americana
0OvQ1xWnrw2B3aPrDMayLL,28,4595,singer-songwriter
0HWfFWL4vVrbaBQqxVCwCi,49,95452,"ambient, drone, art pop"
15QI4MM8AddXriohJwHHo4,31,805,hyperpop
7mWCSSOYqm4E9mB7V4ot6S,72,3220636,latin pop
662lI9CXPZ0a6ou4CkLr0G,61,324368,
73Lhk4XucX7BDRL82Zngs5,37,22399,
3FMcVBx2TMq2f5gEPcUieC,54,161852,
4gmgH3IgZoetXRskbdI02q,61,326411,christian folk
6w8q24CnrMWVayM8URrENF,1,220,drill
2Mt2vBBEckrvXtg0JldwZ0,79,491113,"cuarteto, cumbia"
2eam0iDomRHGBypaDQLwWI,71,948346,
6HQ6vf4AloXyVNdyJhrX1J,63,165255,tropical house
3aQTJZDnQ5VAxGvil5fIzK,6,1597,
0bqLkcEDetOdSIa2XZeQ8T,22,2685,"turkish hip hop, mizrahi"
7ERTnvxNuKHsFQWuQc263R,2,547,"grime, uk grime"
3nuc29fYGlQbIrwh4yrNWd,65,737727,
5B6H1Dq77AV1LZWrbNsuH5,70,1883238,"rock en español, latin rock, latin alternative"
6Itjwvv5YmsC8ZcI5N4Jux,55,62910,urbano latino
6S2OmqARrzebs0tKUEyXyp,79,27337864,
4GXvAlP8ocGNgw02SlAdhu,0,0,
6ImwYcnSVF0GO5Kz4VP73K,0,0,
0MoEyI2ULO3fCBwXhClTTn,37,38212,indie punk
00CsjN69YCczmdW0bDKaCC,53,294398,"concerto, indie"
2MRkO7nyapejkugA9e2OUo,31,19692,"horrorcore, southern hip hop"
01m2XZ7m7rAz6KY3scTdaV,65,1556301,"argentine trap, trap"
5rGrDvrLOV2VV8SCFVGWlj,69,283648,slap house
6USv9qhCn6zfxlBQIYJ9qs,79,2328769,
4q3ewBCX7sLwd24euuV69X,99,106717983,"reggaeton, trap latino, urbano latino, latin"
1xSJPHGAj5EOrbeUCbbUD9,49,5964,italo disco
01nUdqwuIHCHLZNP2TvYVF,65,183329,reggaeton
4gHcu2JoaXJ0mV4aNPCd7N,60,191413,
0wNuUG1alVKXEEiwEypprs,37,116700,
1KeJhR0ENFviw187pD4LPT,47,158540,"jazz rap, underground hip hop"
7FiY8nz7tIZK9vqgSLvPlO,0,3,
1dNT9peWa2ZPjHD609Q8S7,0,2,
541P8kParJeyWFaxfsEHdt,54,26188,"afro house, latin house, tribal house"
7IAFAOtc9kTYNTizhLSWM6,66,823235,indie folk
0hSgRl2U8kSaJLE2Di325f,42,43771,
5o615XColiSVMPDWlslKSk,60,202403,k-rap
17bmLZfybbQpZtJCxmcL81,57,9041,bossa nova
2pMVWkucVS130nJx59uAEa,48,202252,indie
1ArSucFv3GjsqMHBtt4w5u,11,475,
3s8alQfNnY0roAHaJh7Xxt,56,607020,
4TCXgdDPm10ensLNCVnIYa,53,195153,
4XWTmdheb3gjg0P3tNQwT0,46,24472,
2urF8dgLVfDjunO0pcHUEe,65,1815259,
3fZk3Gm5dN5v5yfYMQ04Bx,69,651042,"reggaeton, urbano latino"
5fIZHCg2de8322HZodBDWL,52,125709,"southern gothic, americana"
68gyp9GYvgJ9a8nx0Ol4BU,1,295,
3dnNuI5EU8TEdiAT73kj27,32,15745,
3ph67cARUn5du0gtAtQG5n,13,884,french rap
7bp2lSdh12wcA8LyB1srfJ,69,3742557,
2MBW2yvijIELJBcSoC8Ndt,6,2236,
18tyIm8l9B12VpdnCq0o6P,0,3,
66W9LaWS0DPdL7Sz8iYGYe,63,649834,
2lwjwKfYZCuPEJOo8t32CD,58,306660,"french indie pop, french house, french pop"
1VwDG9aBflQupaFNjUru9A,64,3454101,k-pop
3l9G1G9MxH6DaRhwLklaf5,83,7781840,"corrido, corridos tumbados, corridos bélicos, electro corridos, dembow belico, sad sierreño, sierreño"
0o4t6y0LBJWs76vvuuzg50,48,99419,"afrobeats, alté, afrobeat, nigerian drill, afro r&b, afro adura, afro soul, afropop, afropiano"
0CBKUzrf6yGdTgxAQbUUHS,65,725614,"cumbia, cuarteto"
6A6b9pP5L4gXSvPv4ZcMKU,37,8108,"chillstep, downtempo"
0iBZjEZBg8GsjaBq3lTAvC,44,63928,"chilean trap, reggaeton chileno, chilean mambo, mambo"
3D54NYRxCO8nmKhYQZFpPs,26,26261,rap ivoire
130rCXd8ham6R69mepyJaH,41,1632,italo disco
4UyYWG9WRrPH7KOkV5AXlO,2,253,k-rap
7muP2E25Zcv2Q7ZMpc89FB,11,1060,
29KrMIwUUqCvc66OHLcSMl,48,25579,
2CICAVlJa4TcfyPHqmkXN0,39,3693,"flamenco, flamenco urbano, flamenco pop"
6CGyB4PAg5rEyzeGumZrjr,25,5353,
2Q9TTBUh77rmuAEVcJZQ1d,0,2,
4U7lXyKdSf1JbM1aXvsodC,75,4721115,latin pop
4JM7nxReyQzeaaafLkhQYe,30,10351,"christian hip hop, christian r&b"
04V8XUiYcyL3OsWiVUuk8X,0,18,
3RBqLTttwN1orqQozYfmJo,56,14102,
2DMQ1LeygTDGeyErwBwaeG,66,132340,brazilian funk
6JaOGIlSvYswVLPmGUheOO,58,59299,
1TtpB2iIRCWOb0Xozok21e,15,3235,
7Cj0psFxm34eneGRVePhDI,32,8701,
07S2B15CcvWG4jyfMhqx8X,47,196965,"trova, nueva trova, folklore argentino, latin folklore, latin folk, folclor andino, argentine rock, murga"
2w1kIJBDjYnpHHVLiTn3FJ,49,80857,
7mrTB4J0pVT0rDl10YtEBW,45,18262,
3JWYHrLlcGVoFLoN8E2wp0,35,26339,
633Va8wlM3hrqQ4xjqRfOf,37,56898,
5ET6v0l25osw5BzztPsMvD,54,42831,"mexican hip hop, latin hip hop"
7thnnayFyJnVOAJrpe5wMC,61,210114,"rock en español, latin rock"
6f7lvc6nLaTvShpNCJNveE,38,9979,
6X1dndV7Yjg4UfC4te1oBy,0,515,
2gnD9CeLx3IlYO2zz0DEqH,38,20994,moombahton
409dMgiEKYmsc1l01pdcEM,17,2020,grime
51WugiwSgDDCfX7wmdoZ4X,2,780,
23c8468qmys2oBpJk3847x,39,76099,
4m1or3KXUlMUOZdaEtJSlF,0,26,
5QYdUMRHeBxlpJioqpIL0k,51,268773,"flamenco, flamenco pop, flamenco urbano"
06qfcPQQZ3AplWOg3KxsQ9,49,89177,
4YrKBkKSVeqDamzBPWVnSJ,60,592266,big beat
6QzMY3tnu0m56eKUnr4uCF,49,171536,
5nKGeITSNCVP76muyOlszy,61,334699,"latin indie, mexican indie, latin alternative"
0fWaT8LZU4xUwJh1lkt7dv,1,1482,
4eArh1v6UwBbKkjdgHCned,56,119620,
5RUp8dOgNYNeLXIm3mhEiS,46,1792,
6NnBBumbcMYsaPTHFhPtXD,69,376166,
7hJcb9fa4alzcOq3EaNPoG,84,16269074,"g-funk, west coast hip hop, gangster rap, old school hip hop, hip hop, rap"
45ft4DyTCEJfQwTBHXpdhM,62,1004796,"anime, j-pop, j-rock"
5HZtdKfC4xU0wvhEyYDWiY,66,2619874,"v-pop, vietnamese hip hop, vietnamese lo-fi, vietnam indie, vinahouse"
6Qdmf58gkXsf9Dep0dFzRB,0,0,
0wajW5BBnk40YAhJdTkrrG,64,373893,
23KIrX6iPiVOkx60F4bjNq,47,105602,indie r&b
3XBw8ImFEo86mEB2dYh0vS,59,204216,latin indie
6N9B1KW4wRl02vWTdSlwjE,41,45452,"haryanvi pop, bhajan"
3dBuaGsQYVTgxHkNxBNyL2,46,15980,"corridos tumbados, corrido, corridos bélicos"
70gP6Ry4Uo0Yx6uzPIdaiJ,63,661819,
4rTv3Ejc7hKMtmoBOK1B4T,67,2199492,
0xKmzUjthPQnrMv44iYSOH,30,36079,haryanvi pop
5GGJosGMs08YEmKTZJe1fL,70,1504591,
3pcBUcg18DPFS6oMoHg2wh,5,231,
3ROTuxpbVooOYY7OanW7No,40,134337,"horrorcore, g-funk, west coast hip hop, gangster rap"
1ZCC1qspGnXrv0dtJtTguY,0,119,
5cIc3SBFuBLVxJz58W2tU9,68,1106791,
5JNnkB2iHLEVjZ4jG8JYTd,3,827,
6akDfyocmsREgR5eUXZt3I,43,140567,
6trIghKwHRUyxwvm66HLHH,60,267139,indie r&b
5ejs3p3KYJn97XRenIl8lI,0,12,
0ErzCpIMyLcjPiwT4elrtZ,76,10258772,
0J7CH3YY4I4ly8TgS5WoVN,5,809,
2WyypmYjOdaXg0bXDP67j7,64,171309,"shatta, dancehall, moombahton, ragga"
37BIBvfliXJpSgn10yQUJM,57,6699,reggaeton
3rTefZXpnBkSaNnztcFEy7,0,288,"rage rap, underground hip hop"
3XHO7cRUPCLOr6jwp8vsx5,70,3438330,"indie, indie rock"
5uDEwWrb4GcKS2wJAArSSo,27,1737,trap metal
2V3XSxLHpYvMBiUbmfLwfj,19,2917,
4xnihxcoXWK3UqryOSnbw5,68,1788354,
3dXBDrVfLai40505fF4HH1,45,9982,
4FcZfItjVIsfO9TynErl7X,59,101431,
150lmofYTz4i9fnVzM6AZZ,50,23249,"afrobeats, afrobeat, afro soul, afro r&b, afropiano, alté"
7goI7UzVOhNneFqi0ZjXak,53,8453,nightcore
5U1SM4xvey6JCim6HhKMiD,0,4,
7eMEpq0mpOCPTnLZaMZqAM,41,17755,
1muzcpVFKmKSrT7rVNAwBB,59,216985,indie
2ob3mlhTI7y5BZXVmjIL18,50,27850,
2x9qI2vFExdsL3bevBL9zA,0,9,
7HVlaChQbM9guWdiKMGxBq,20,3793,
6uD8l0Ir6dINWhMKRKhbI8,5,443,native american music
1tZ99AnqyjgrmPwLfGU5eo,70,2453121,
3tQfr3HUAPHG9roF9VN1gE,61,92387,
5MVcNHzaXuOnZSrOav2Kav,52,886181,"rkt, turreo"
7wJ9NwdRWtN92NunmXuwBk,62,908944,"new wave, synthpop"
4slAdkhHTUQGOmW0tLjPHF,0,9,
2T6gwpmENgpNZTWLJ2bKVE,11,1173,"native american music, spoken word, rap québécois"
65l9u2CQrOizdTuOI4hTFf,44,21403,
1QwU1tqW88pRmyc0oZUx3E,0,0,
6DVipHzYsPlIoA0DW8Gmns,56,791855,
2sEUjEtnqBphiYquoNfV62,62,179144,"afrobeats, afroswing, afro r&b, alté, afrobeat, afro soul, afropop, afropiano"
3SEkDN2vusR7CIyehzfJaj,58,69095,
3oOJYwLB8FGSKYOQ5zx7Kk,44,128073,dembow
6bR96LMvgvYgDlumR7JwPX,55,41212,
0ZL1zgpIZcOitPXNlzQfET,0,52,
0ITff7REwQrTAlu9HsiWQT,53,6921,"champeta, latin afrobeats"
3UCXg1eLkfBhDK0qAo7nI9,0,3,
6nJEMDVNcq7fduXgk7EdGG,66,95500,"german indie, neue deutsche welle, german indie pop"
0Yr4BBpK2dkCp2UsrJ9LZN,59,578174,melodic rap
6N1W9mAlncCKbqBHgBR2bN,43,5954,slap house
7yTrdgKsTdX4CKearPsCC7,0,3,
7Gb4S57ScYNBCuNQdrfkJ1,30,1056,
4k51JgB5G0e33QYVpbcPuf,56,136592,nightcore
6cC67GpmPCjQjOYLpmOGhN,54,532825,argentine trap
6twEaJ9RPRYiCmWapjG8xh,66,1391465,"corrido, corridos bélicos, corridos tumbados, sierreño, electro corridos"
1HfyFtXcke6aZDFJlQA2p6,54,16965,"bossa nova, lounge"
4E2rKHVDssGJm2SCDOMMJB,79,3342861,
7ijkc3O3uxDdAmSuQUg2f2,46,226024,
1hJO0ngj5eZT0uNzuZpXi8,46,31798,
4VIwXaEzRkZYDgsj29Rj8f,27,42003,haryanvi pop
4NggpgL0QyEmrdYQTrXUdy,5,530,native american music
4VVEpEhC8NcR7AqNEds42U,66,689432,dembow
6Mrok5SDxagBSuSN3GuIzo,0,82,
7EnWkKTmRG5i9rW93o5DZm,42,70472,hyperpop
1fG28qIFkvShX2nhQZvuqC,48,28349,"flamenco pop, flamenco, flamenco urbano"
72X6FHxaShda0XeQw3vbeF,67,1430615,"shoegaze, dream pop, slowcore"
7rYojRyXBLPrX6UWfnAkaC,58,20639,slap house
4vvW590Gq8dNWsP5BM9FkS,65,403554,"punjabi hip hop, punjabi pop, bhangra, desi, desi hip hop"
5RzT7CM6Ot0sh0EHefMicV,54,37260,dembow
0f5nVCcR06GX8Qikz0COtT,62,3357607,r&b
2YvOUiSOcFPvYMgiOdpzSt,0,322,
41Ue54Vb6iWx2dcdRCM6oH,54,138406,french indie pop
6zcWVbyNT0z94MBffsTJGP,59,113866,
2iHrc69sZgyWFBAhLpS3oH,57,87207,
5IH6FPUwQTxPSXurCrcIov,75,5647788,
2YOYua8FpudSEiB9s88IgQ,68,1778308,
6taSlFSqCqAEUHOliFyHt7,53,104736,"mandopop, c-pop, chinese r&b"
3P01oaWiEJ2uI7ZwUuaMNy,54,85083,
6oqDqZlET7T3JO9YWD2pVW,42,24716,
0kRAKgEOVI43Qkz9PLmPt8,57,444189,"opm, pinoy r&b, p-pop"
6dwFgF51JkLBz93ocNJ0Ol,56,62923,"flamenco, flamenco pop, flamenco urbano"
7i9j813KFoSBMldGqlh2Z1,67,168530,house
2AmXJTYR4Dy8YcDYgfLQw2,0,75,
1GQur7dDvAWhKT9u9YwBJZ,51,70057,afrobeat
5yD8IEw8mqXsAuXXVVbsPn,3,662,
7F1iAHRYxR3MY7yAEuFqgL,54,1124605,k-pop
3PWfsc2Z0naX5AhJo4dpsI,0,0,
3RG6ihKgeBkOsLAPZxoPp9,49,70931,"corridos bélicos, corrido, corridos tumbados"
17vZy9fIIt6woqdWfc7UCy,59,233850,"trap latino, trap"
49tQo2QULno7gxHutgccqF,79,7511903,
17tRJQtLPySKDBVPR3emMM,28,157,
49F7cNGaA8M4XEqscaxMUD,2,332,bikutsi
5qjnPRE33rMgYAxIjGUrI7,61,126976,
0iuG9MCTy3hUZpl8JAQfDL,0,4,
7cwETpw63qjveV8UjEHds0,51,60565,"flamenco, flamenco pop"
0Cp8WN4V8Tu4QJQwCN5Md4,65,884354,
6qVCBovVysB8MOf7a1mUKa,35,6524,"electrocumbia, latin indie"
0mkMBdJb4grjol3blckHxe,2,642,
060LSsfT8EpYNB1CjzvXl8,23,1308,hyperpop
37zdNthUsPowEeNJDeCCYx,56,55429,
6i3DxIlAqnDkwELLw4aVrx,59,1742855,
44vCSKVEePe8jkoLBTmGwO,52,37424,hyperpop
6VRdQzjxhLf81RwMrEba9W,11,285,
293DzAwiQQs4mkeOzQ6lOu,42,18137,indie folk
3rp4f58JlRHkk8hpdLCer1,68,895144,"french indie pop, french pop"
19rUh2xW9SuBUv5BflsdKq,53,151406,europop
2pe9ECQUh8qQFtLA5vAmaB,15,385,
2avrAiKHyEOuZq92O1yIxV,65,59284,
28yVvEvA2lT3K5RNIhV1Dj,55,164064,
2NFcP6acEaRGULqYkdfiNJ,40,2271,
0uAjBatvB4ubpd4kCfjmNt,60,729525,"new wave, synthpop"
1TA5sGRlKUJXBN4ZyJuDIX,85,9693145,"reggaeton, urbano latino"
7KJSk2ytUFik1LGqFGHOLW,55,55218,shoegaze
3uYSSIZzcfieOd4qFmB551,48,30834,
2hejA1Dkf8v8R0koF44FvW,77,6207312,"mexican hip hop, latin hip hop"
7gW0r5CkdEUMm42w9XpyZO,85,9173275,
3yVOHNWnsCHuaaOCnflSRD,31,7609,
2Z6S0daezacaUwUukXQUqJ,54,32452,
22KyrgRdE2K6aB5wtZls3c,44,130511,alternative hip hop
0GmCCVtFsBJ1bid0fiBc99,49,3063,"lounge, bossa nova"
1dCrqezzpiaowIg62cWTw8,33,2027,nightcore
7hr9W3IjXcm3UlLY7guLk5,65,851021,
65KD0ITHfxE6ix28iRAZdl,30,2786,experimental hip hop
1E5zXiaRprDYgBxiiR1hfx,40,15368,
1tSpXvHBjLGarJ31PEKyGM,1,121,"trip hop, nu jazz"
0YinUQ50QDB7ZxSCLyQ40k,73,2030950,
0lmOJGQwVpj9CyV6R1kR54,11,1534,drill
647PD9VO8BRYqib1oRPDfA,22,14687,experimental hip hop
3oKRxpszQKUjjaHz388fVA,72,1129440,indie soul
6TfcFhH0OucVwxVW1AXhyk,42,186,
6f4XkbvYlXMH0QgVRzW0sM,73,2888788,
36sT4wc9jtpjKsa4kXZhkS,58,16548,
41vcoPejPG3vv8emJ2R5Ox,48,153962,"guaracha, reggaeton chileno, chilean trap, chilean mambo"
0qrESwlBOjY46UxJrhsRbC,55,87826,
3tzSE7ZaI9Z8ZziPb5FrUa,39,1851,
4MU4rC7z6JpqxqbHDqtz7H,53,153699,"flamenco, flamenco urbano, flamenco pop"
4m6ubhNsdwF4psNf3R8kwR,74,6320181,"argentine trap, trap, trap latino"
46aNfN89JrOQTCy97GoCHa,65,1460410,
5UI7HXsBEfRSsf0T4t48Q9,55,109946,latin indie
6UAcUT7AhBCpVz72sPQIOx,36,4321,
2DfP0hQCCFmZHjstSE8yXC,45,60131,"synthwave, nu disco, french indie pop, french house, synthpop"
1jaYTVD3HFlhuGo8ObC6Ed,59,9206,"flamenco pop, bachata, mariachi"
3Oo8FAjLMOHEgy1Zam1de2,39,474,
5kY3nTdGsS4deOS46Auy6U,30,9924,latin indie
4s0K7Gh1qCZCXB5OuMF1VT,38,134750,
6TASDj2ogOKQptnxgEvrcP,61,255171,reggaeton
0a8zYN9NHy5KrJUQdqMrFI,5,129,
0yg93Y96FjBQmzuuJPHfGz,0,203,
0tkHE1pQ5ZCgQb8WZ0ba79,57,158948,k-rap
79t8xO4MQ9WgEMZGE1snGY,13,3997,
5WvleVXgt2bK1LRn1zlp4Q,23,1635,"flamenco, flamenco pop"
3GPTvhZ8XfH7WkHXidvELk,62,512630,
7LiVklVR1325BIOqD9kykr,44,35126,
5uqXpAs0CMDNRWXuQvr3RQ,39,8507,"cha cha cha, eurodance"
4f1v4eJZhLx59P3XUoCxJ3,0,39,
5OLkn5GT6EcMuJzjwgvQnu,65,192255,"french rap, french r&b, pop urbaine"
291jj37knNKRRyZYb8bpDu,55,6138,"bossa nova, lounge"
5gUpo0BRmo6EOTbyU3z5Ay,44,412094,
4dGKPIQgs3bhGLPaPXLl3a,49,58245,"flamenco pop, flamenco"
11YLRSsZA3YVuQQtHXKTlz,66,365236,reggaeton
4tPyCwWrsvZ8OKYl7QRavL,55,161124,dream pop
6OYxwMWRAJd0KXabOYKsLC,33,2079,
2xvtxDNInKDV4AvGmjw6d1,69,654791,"cloud rap, hyperpop"
3Aut8hgiqZSy2qmJluZMU9,46,63471,
4j96cMcT8GRi11qbvo1cLQ,67,285340,
6CrThJMQVJfWaHeliiLHuw,55,205162,hyperpop
5RTLRtXjbXI2lSXc6jxlAz,78,952304,"alternative r&b, indie soul"
60r0IwmjOfQ0SsGWll2GrH,6,687,
1T6DQ853AlyL47W8a2jC0f,57,169494,
6eUKZXaKkcviH0Ku9w2n3V,90,124388802,soft pop
3ZJxEmjYZd5VOqZ8o3aXiL,56,288553,alternative r&b
3ONGmday8YN8AkbsRk01iL,63,936536,"afrobeats, afrobeat, afropop, alté, afro r&b, afropiano"
1GlDnTZULQ96YYba4bq8Wg,39,2410,flamenco urbano
0ZModMJdDWBWcrsuLM32sy,0,3,
5zI4LODdVYwnKZHv4mDHRv,70,456425,
0MoaBi6dSquXp6rrlqlF8R,62,114352,latin indie
2AfmfGFbe0A0WsTYm0SDTx,71,11139508,k-pop
22vqVhfPJab5kkU9txDGX3,52,278600,alternative r&b
3yg8VEfEzpr8T9NkiEsycS,55,102951,"jazz house, lo-fi house, indie jazz"
5ZpX0S8FDHkArrCYqaGoYE,46,42251,hyperpop
5NicD4I4cyxszrBMFY9aOq,34,959,
7wU2WGCJ8HxkekHHE2QLul,61,288955,"trap latino, reggaeton"
54seKvtsZauR1iauN0ptpo,80,1780183,
4Rxn7Im3LGfyRkY2FlHhWi,67,9976966,
39bNADBVlQ0VIS61OqoTR6,54,44966,"nightcore, europop"
4x64zfivGfZDJtlSnuzqVF,2,411,"chicago drill, j-rap"
1N7LKMa52EYCj25OC980pa,22,2176,tribal house
3aiVBwLG3xo506umyPh64l,21,1555,
6QrQ7OrISRYIfS5mtacaw2,68,1065712,
7oPxPZSk7y5q0fhzpmX5Gi,48,129541,
0uOUeC51AxGnP6hB8gurwt,76,1289401,"punjabi hip hop, punjabi pop"
2af0eYKdPNM2lBvKVH716J,7,1335,
0cPeG9Ug0vsr6GJGgVFZWr,24,24742,hyperpop
706Fis25mKER7XOc7PMuBw,51,33824,"flamenco urbano, flamenco, flamenco pop"
2E5bmPbkiGhZ3ZK798zFIb,56,9256,"german indie, german indie pop"
2hbl59NDr61JfA3vUy8d55,1,482,
0MBLQbpbPvJ4oXM0Cj4aKR,57,50306,
5jd0MgoI9F3hxcQHBPEk6V,60,23836,bossa nova
06VjQarh8K2BqBiw30LeNd,0,5934,
3Y93cY3JZhLEfBVf7HL6o6,56,34140,
7EwM68D7S1KffJNAYKwtN8,10,1275,
1SiLK8gdECx2iEm2SSj0Bl,60,907356,"chilean trap, reggaeton chileno, chilean mambo, mambo, urbano latino"
5wFXmYsg3KFJ8BDsQudJ4f,63,652121,
5K7h4Ik3vKcHxEiVFVTf13,18,635,
58A4Qwc7kr97PARjHizb8g,54,83908,urbano latino
5YGY8feqx7naU7z4HrwZM6,83,26962729,
1XDujSZXKFYhL3lb9HLHHY,57,708513,manele
18CPEToK1OfjJ5B5vDBDKa,51,154278,
38p1AlAg2maZZSDD3y4dFE,2,302,arabic hip hop
23SwQRlamGgKMuWGRQjxPr,4,428,
6H6edBGSNltgBialYci7aM,30,19075,
4V8Sr092TqfHkfAA5fXXqG,77,11086782,latin
0lAWpj5szCSwM4rUMHYmrr,79,10783318,
5y33E78jqx84pR6T5bdWv5,0,0,
03d2mJXSMtuPI0nIvLnhoS,65,600553,
7jEEE187pVG6InOxn03oA5,62,310192,swedish pop
31yCius3DZWs7DAXAJIf07,10,722,
6H3PzWKkYjHyGs53Q4mudt,0,16,
40oxjbVm3kdeyJEiGsKrmd,56,729235,"vocaloid, j-pop, anime"
7o2ZQYM7nTsaVdkXY38UAA,70,710470,
1DzHYzxnMTpElJgNoq1bEH,53,4032,
