track_id,track,artist,artistid,all_artists_names,all_artists_ids,collaboration,album,album_id,track_release_date,track_popularity,track_year,genre_extracted,artist_popularity,artist_followers,artist_genres,album_name,album_type,total_tracks,album_release_date,label,album_artists
0LRCcpSgeozipxPpRg5wzx,Lights,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,False,International Women's Day,134cY2SIaFtmSFkt7oeHtD,2020-03-06,71,2020,pop,82,13410540,,International Women's Day,compilation,26,2020-03-06,UME - Global Clearing House,Various Artists
3fYbVcq4HYnh2BMoKorBiC,Dance Monkey,Bossa Nova Covers,6lkrkVSqgzJZz2jguafSAy,"Bossa Nova Covers, Mats & My","6lkrkVSqgzJZz2jguafSAy, 3NP2Tqcgz3vv8e40BfnYm3",True,Dance Monkey,3qNlfdIAxQtwbvhAhFiPgv,2020-12-11,63,2020,pop,66,89728,bossa nova,Dance Monkey,single,1,2020-12-11,Cupol,Bossa Nova Covers
3XCX9WDv3ynu165Hyf8xe6,"ay, amor",Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,False,"ay, amor",6QSb7NvY4zAia0aqie8DMB,2020-10-23,45,2020,indie,61,189073,,"ay, amor",single,1,2020-10-23,WM Spain,Valeria Castro
76lH6PGAKhZkh2YRwszvtJ,Fix You,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,False,Fix You,359WfdyUwMBrqAnLdEgUuE,2020-06-05,61,2020,pop,60,23836,bossa nova,Fix You,single,1,2020-06-05,Cupol,Bossa Bros
6lZsx6j9CRmFZj7innWPo0,I Feel It Coming,Eve St. Jones,6NP40ldgw4kYtspZOziuii,Eve St. Jones,6NP40ldgw4kYtspZOziuii,False,Make Your Move,3pj797ec3MMfiw2S4pAlPx,2020-08-14,59,2020,pop,61,36795,"bossa nova, lounge, jazz pop",Make Your Move,album,11,2020-08-14,Music Brokers,Eve St. Jones
3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,False,Positions,3euz4vS7ezKGnNSwgyvKcd,2020-10-30,76,2020,pop,94,109144337,pop,Positions,album,14,2020-10-30,Republic Records,Ariana Grande
3Iy7HHDobkkXJuBrSbuoU0,Blinding Lights,Ouvindo,5L0QMeigP4hG0iVXspQVid,Ouvindo,5L0QMeigP4hG0iVXspQVid,False,Blinding Lights,7K77V3y6amFewbD01gZhby,2020-06-16,56,2020,pop,41,2658,bossa nova,Blinding Lights,single,1,2020-06-16,Ouvindo,Ouvindo
6MURwUY26b9WOAELHL7M4t,Que Tiemble Tu Mundo,Locos De Atar,1VHXp609SGVhuxghAgGZLY,Locos De Atar,1VHXp609SGVhuxghAgGZLY,False,Que Tiemble Tu Mundo,3Gl7Gve2JaMo1iaiqhzQoR,2020-04-08,43,2020,indie,34,4365,latin indie,Que Tiemble Tu Mundo,single,1,2020-04-08,Locos de Atar,Locos De Atar
7F1oLjSguGBvqsJLal7Rad,Titanic,Kany García,69UypehHabb68utzfjAVlV,"Kany García, Camilo","69UypehHabb68utzfjAVlV, 28gNT5KBp7IjEOQoevXf9N",True,Mesa Para Dos,1ZGHMTg7kh6TRqDRkJyEHO,2020-05-28,63,2020,latin,74,3865257,latin pop,Mesa Para Dos,album,10,2020-05-28,Sony Music Latin,Kany García
5AWVGdsk88fcsrssrAdyEN,Fall Into Me,Forest Blakk,7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,7q7IUe2AqtifSZ2q52kHFc,False,I Saw Love,1TRhZ6ePXUTvPRnzIp7Uol,2020-06-12,71,2020,pop,67,277740,spoken word,I Saw Love,single,2,2020-06-12,Atlantic Records,Forest Blakk
6CPTL6sgyCnoPwxllkvRZf,That's What I Like,Bossa Nova Covers,6lkrkVSqgzJZz2jguafSAy,"Bossa Nova Covers, Mats & My","6lkrkVSqgzJZz2jguafSAy, 3NP2Tqcgz3vv8e40BfnYm3",True,Bossa Nova Covers,0KEmmW5iXwzpaSlaamlizL,2020-05-08,61,2020,pop,66,89728,bossa nova,Bossa Nova Covers,album,10,2020-05-08,Cupol,Bossa Nova Covers
0qMip0B2D4ePEjBJvAtYre,紅蓮華,LiSA,0blbVefuxOGltDBa00dspv,LiSA,0blbVefuxOGltDBa00dspv,False,LEO-NiNE,6qi56zXbhq7PU5lvzWNXIO,2020-10-14,72,2020,pop,69,3688660,"anime, j-pop, j-rock",LEO-NiNE,album,13,2020-10-14,Sony Music Labels Inc.,LiSA
1kKYjjfNYxE0YYgLa7vgVY,Higher Love,Kygo,23fqKkggKUBHNkbKtXEls4,"Kygo, Whitney Houston","23fqKkggKUBHNkbKtXEls4, 6XpaIBNiVzIetEPCWDvAFP",True,Golden Hour,7tcs1X9pzFvcLOPuhCstQJ,2020-05-29,71,2020,pop,78,8699436,tropical house,Golden Hour,album,18,2020-05-29,Kygo,Kygo
3HbZmHgStYxoF4j6xcCAJ7,Can't Take My Eyes off You,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,False,Can't Take My Eyes off You,2s56dgvhnoMYry9MFo9WqS,2020-07-17,59,2020,pop,60,23836,bossa nova,Can't Take My Eyes off You,single,1,2020-07-17,Cupol,Bossa Bros
1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,False,Future Nostalgia,7fJJK56U9fHixgO0HQkhtI,2020-03-27,68,2020,pop,88,47434402,pop,Future Nostalgia,album,11,2020-03-27,Warner Records,Dua Lipa
2TVnFqFnCki0TWhyzCYGtr,"Hola, mi amor (feat. Lérica, Junco)",Nyno Vargas,2dkbKcHXhN7ooFBdqAV76G,"Nyno Vargas, Junco, Lérica","2dkbKcHXhN7ooFBdqAV76G, 19WQtApO8bp44xVTR4D138, 4d3kmfoZBTuUPSUjgP45uo",True,"Hola, mi amor (feat. Lérica, Junco)",3puaxUfSMubMN7V11sTMBI,2020-12-18,43,2020,pop,55,314359,"flamenco, flamenco pop, flamenco urbano","Hola, mi amor (feat. Lérica, Junco)",single,1,2020-12-18,WM Spain,Nyno Vargas
2cTvZSCqzjkTMkIypLxUFH,You're All I Want,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,False,You're All I Want,2nTZJADQTnOmXDJkbqX4fB,2020-05-13,76,2020,indie,86,18135415,dream pop,You're All I Want,single,1,2020-05-13,Partisan Records,Cigarettes After Sex
5LscAfMaxkC3ciH2kUZtOa,Como Si Fueras a Morir Mañana - Madrid Nuclear - En Directo,Leiva,5Hsv8dUHHOdnn72q4XIVz7,Leiva,5Hsv8dUHHOdnn72q4XIVz7,False,Madrid Nuclear - En Directo,0nfk8ZUr3ufktOOaiIGFB9,2020-11-20,43,2020,pop,68,908601,,Madrid Nuclear - En Directo,album,22,2020-11-20,Sony Music Entertainment,Leiva
3ZzZg0eQQwJ9IteNoUFPUF,Habibi - Remix,La Cebolla,0UkT6v5uBVrNrDr5TdETq9,"La Cebolla, Negro Jari, La Húngara, Haze, Mayel Jimenez","0UkT6v5uBVrNrDr5TdETq9, 5wCD2Zj15nNjKiUl2o17JF, 7xtnpHS34mLlxGZDVUBHSU, 6c4WWQ2PYJlgnxtkQKqI5s, 5vnX0sfjkusMXzXpBEj4Ce",True,Caracas,0mip1VV3RDhs6FURX65LZo,2020-11-13,45,2020,pop,51,93126,"flamenco, flamenco pop, flamenco urbano, reggaeton chileno",Caracas,album,13,2020-11-13,Dagrama Producciones,La Cebolla
21N4Buj4xsyLb218lYle61,Chica Ideal,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,"Sebastian Yatra, Guaynaa","07YUOmWljBTXwIseAUd9TW, 0BqURncJM5B1BBu7UM51eq",True,Chica Ideal,7aS92ROK5rixV65VSRGPct,2020-10-16,63,2020,latin,79,24525518,"colombian pop, reggaeton",Chica Ideal,single,1,2020-10-16,UMLE - Latino,Sebastian Yatra
3OZ0BqpkRr5NiZSDzlLLV1,Te debo una canción,Shinova,6rRTrEHzGSDqhmFJQrNFMO,Shinova,6rRTrEHzGSDqhmFJQrNFMO,False,Te debo una canción,4qsaZeogZgYAFJGbMi0qhz,2020-09-18,45,2020,indie,58,113835,indie,Te debo una canción,single,1,2020-09-18,WM Spain,Shinova
2HpbDdD3JLpAPMJFYCeC6o,High (Remix),Maria Becerra,1DxLCyH42yaHKGK3cl5bvG,"Maria Becerra, TINI, Lola Indigo","1DxLCyH42yaHKGK3cl5bvG, 7vXDAI8JwjW531ouMGbfcp, 3bvfu2KAve4lPHrhEFDZna",True,High (Remix),2zXlWd1wEWDpoAQfBShNwJ,2020-09-03,58,2020,latin,80,8490899,argentine trap,High (Remix),single,1,2020-09-03,300 Entertainment / Maria Becerra,Maria Becerra
5px6upUHM3fhOP621Edp4V,Physical,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,False,Physical,5Vzq1wKBUXMxEZl3NPjJpS,2020-01-30,61,2020,pop,88,47434402,pop,Physical,single,1,2020-01-30,Warner Records,Dua Lipa
5drAbDDU9sm6qQ41mD5VwH,Killing Me Softly With His Song,Nara,17bmLZfybbQpZtJCxmcL81,"Nara, Bossa Bros","17bmLZfybbQpZtJCxmcL81, 5jd0MgoI9F3hxcQHBPEk6V",True,Bossa Covers,4PqKilSesJz6BjuccmQNye,2020-01-17,62,2020,pop,57,9041,bossa nova,Bossa Covers,single,3,2020-01-17,Cupol,Nara
27ZhjPTdobnFHMFockNPep,Shallow,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,Bossa Bros,5jd0MgoI9F3hxcQHBPEk6V,False,Shallow,5oepLrqkyNIjVaRvFBrLTb,2020-05-29,64,2020,pop,60,23836,bossa nova,Shallow,single,1,2020-05-29,Cupol,Bossa Bros
4EAwcw5wSnnkeMufyRW0l5,Dime Quién Soy Yo,Javi Medina,6dwFgF51JkLBz93ocNJ0Ol,"Javi Medina, Aldeskuido","6dwFgF51JkLBz93ocNJ0Ol, 2BrXqxz4cn13IH20ej0yOH",True,Dime Quién Soy Yo,4XxaN2o0YBdFaCnlMOScUS,2020-06-26,46,2020,pop,56,62923,"flamenco, flamenco pop, flamenco urbano",Dime Quién Soy Yo,single,1,2020-06-26,FISH&ROCK SL,Javi Medina
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Lady Gaga,1HY2Jd0NmPuamShAr6KMms,"Lady Gaga, Ariana Grande","1HY2Jd0NmPuamShAr6KMms, 66CXWjxzNUsdJxJ2JdwvnR",True,Rain On Me (with Ariana Grande),4TqgXMSSTwP3RCo3MMSR6t,2020-05-22,69,2020,pop,91,44110983,"art pop, pop",Rain On Me (with Ariana Grande),single,1,2020-05-22,Interscope Records,Lady Gaga
1DK33moug9uOMi7K6bG9rL,El Fin del Mundo - Innmir & Elyella Remix,La La Love You,5Q30fhTc0Sl0Q4C5dOjhhQ,"La La Love You, Axolotes Mexicanos, ELYELLA, INNMIR","5Q30fhTc0Sl0Q4C5dOjhhQ, 5IiksrJ0ZOKsz8PabHWdXM, 7JrMDzLZQ25BJwc4tD8jl8, 1cJQ1Keojk9HafwW0NGoJn",True,La la Love You Bonus,4y35NgJEWSpbLyvXdqh8w8,2020-12-11,46,2020,indie,66,221373,,La la Love You Bonus,album,18,2020-12-11,Subterfuge Records distributed by Altafonte,La La Love You
0fZRNhPJ4AGmwY7rkpdbqK,ON,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3Nrfpe0tUJi4K4DXYWgMUX,False,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,2020-02-21,72,2020,pop,89,82094169,k-pop,MAP OF THE SOUL : 7,album,20,2020-02-21,BIGHIT MUSIC,BTS
5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,"Black Eyed Peas, J Balvin","1yxSLGMDHlW21z4YXirZDS, 1vyhD5VmyZ7KMfW5gqLgo5",True,TRANSLATION,0uxvuY8Ek2ojzHrWTg2PDc,2020-11-02,70,2020,latin,84,9907895,,TRANSLATION,album,15,2020-11-02,Epic,Black Eyed Peas
0JKGe340YJwfDrpXqPQ8sw,Daechwita,Agust D,5RmQ8k4l3HZ8JoPb4mNsML,Agust D,5RmQ8k4l3HZ8JoPb4mNsML,False,D-2,7lhFsAaVCFaYbkNvBMw5Zf,2020-05-22,75,2020,pop,76,15803413,"k-pop, k-rap",D-2,album,10,2020-05-22,BIGHIT MUSIC,Agust D
3B4etxytImrRKQgV3XHjnR,Harleys In Hawaii,Katy Perry,6jJ0s89eD6GaHleKKya26X,Katy Perry,6jJ0s89eD6GaHleKKya26X,False,Smile,47zMF6LrXQ8odi6Xv1unC0,2020-08-28,79,2020,pop,86,39206620,pop,Smile,album,12,2020-08-28,Capitol Records,Katy Perry
7Ki0hse0IfXEcXUlpyECbJ,Blue & Grey,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3Nrfpe0tUJi4K4DXYWgMUX,False,BE,6nYfHQnvkvOTNHnOhDT3sr,2020-11-20,69,2020,pop,89,82094169,k-pop,BE,album,8,2020-11-20,BIGHIT MUSIC,BTS
3OeYgrFYUOSyA3XOWBCaLS,Nunca Te Olvidé,Morat,5C4PDR4LnhZTbVnKWXuDKD,Morat,5C4PDR4LnhZTbVnKWXuDKD,False,Nunca Te Olvidé,488U2P85QxXRlBvj5H5rGm,2020-04-02,57,2020,pop,81,14220041,"colombian pop, latin pop",Nunca Te Olvidé,single,1,2020-04-02,Universal Music Spain S.L.,Morat
1etcoCl2mkHpMHkMVco8iz,Broke (feat. Thomas Rhett),Teddy Swims,33qOK5uJ8AR2xuQQAhHump,"Teddy Swims, Thomas Rhett","33qOK5uJ8AR2xuQQAhHump, 6x2LnllRG5uGarZMsD4iO8",True,Broke (feat. Thomas Rhett),6G1IliLfJTzCkHBvj5idiS,2020-10-23,65,2020,pop,86,6113160,,Broke (feat. Thomas Rhett),single,2,2020-10-23,Warner Records,Teddy Swims
1NHl9g36Ebu3g16y0vtUNV,Fly To My Room,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3Nrfpe0tUJi4K4DXYWgMUX,False,BE,6nYfHQnvkvOTNHnOhDT3sr,2020-11-20,67,2020,pop,89,82094169,k-pop,BE,album,8,2020-11-20,BIGHIT MUSIC,BTS
14gkWVFMwdxBMyqBw1wmIg,safety net (feat. Ty Dolla $ign),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,"Ariana Grande, Ty Dolla $ign","66CXWjxzNUsdJxJ2JdwvnR, 7c0XG5cIJTrrAgEC3ULPiq",True,Positions,3euz4vS7ezKGnNSwgyvKcd,2020-10-30,72,2020,pop,94,109144337,pop,Positions,album,14,2020-10-30,Republic Records,Ariana Grande
1wNThvd9AUiHcKrEvnDd6o,Fresa,TINI,7vXDAI8JwjW531ouMGbfcp,"TINI, Lalo Ebratt","7vXDAI8JwjW531ouMGbfcp, 1GAymyGBvB4gQy5Z5LZ1Wj",True,TINI TINI TINI,7LP6bUlMdnuqeP2etuw7wI,2020-12-03,60,2020,latin,78,9376865,latin pop,TINI TINI TINI,album,14,2020-12-03,5020 Records,TINI
0FEk8LwY8h4rAR63ggfhV0,Ritual,Tiësto,2o5jDhtHVPhrJdv3cEQ99Z,"Tiësto, Jonas Blue, Rita Ora","2o5jDhtHVPhrJdv3cEQ99Z, 1HBjj22wzbscIZ9sEb5dyf, 5CCwRZC6euC8Odo6y9X8jr",True,The London Sessions,1BsVW2iNL53ZJY573fjHKK,2020-05-15,63,2020,pop,82,8111705,"edm, trance, big room, house",The London Sessions,album,13,2020-05-15,"Universal Music, a division of Universal International Music BV",Tiësto
0WttB2xYS66VopJmwD1UzF,What Am I Gonna Do On Sundays?,Olivia Dean,00x1fYSGhdqScXBRpSj3DW,Olivia Dean,00x1fYSGhdqScXBRpSj3DW,False,What Am I Gonna Do On Sundays?,1nAyMIwsiY0PbGzFbRY742,2020-12-04,72,2020,pop,93,2664723,pop soul,What Am I Gonna Do On Sundays?,single,4,2020-12-04,AMF Records,Olivia Dean
7iKDsPfLT0d5mu2htfMKBZ,Love To Hate Me,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,False,THE ALBUM,71O60S5gIJSIAhdnrDIh3N,2020-10-02,64,2020,pop,82,57194978,k-pop,THE ALBUM,album,8,2020-10-02,YG Entertainment/Interscope Records,BLACKPINK
133ocfbXXG4HTk76qgSeUb,We are Bulletproof : the Eternal,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3Nrfpe0tUJi4K4DXYWgMUX,False,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,2020-02-21,68,2020,pop,89,82094169,k-pop,MAP OF THE SOUL : 7,album,20,2020-02-21,BIGHIT MUSIC,BTS
1q1sjzJpUYEkTbA9Uz0qrU,No Te Vayas,Camilo,28gNT5KBp7IjEOQoevXf9N,Camilo,28gNT5KBp7IjEOQoevXf9N,False,Por Primera Vez,6xS6mQz1fQZ6eZE654J15I,2020-04-17,60,2020,latin,80,20575109,"colombian pop, pop urbano",Por Primera Vez,album,10,2020-04-17,Sony Music Latin,Camilo
4Aw8n6r2vuU0KUo1a2nftp,Louder than bombs,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3Nrfpe0tUJi4K4DXYWgMUX,False,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,2020-02-21,68,2020,pop,89,82094169,k-pop,MAP OF THE SOUL : 7,album,20,2020-02-21,BIGHIT MUSIC,BTS
7AbLGIOzFkx6jHq5en5xiH,Sempe,L.A.X,6lNEt5LSOQRUFl43OnnHUL,L.A.X,6lNEt5LSOQRUFl43OnnHUL,False,ZaZa Vibes,18XSFBvoDjWRmApQZIDzkD,2020-11-25,63,2020,pop,54,351745,"afrobeats, afrobeat, afropop, azonto, afro r&b, afropiano",ZaZa Vibes,album,12,2020-11-25,Rasaki Music Ltd / EMPIRE,L.A.X
6mADjHs6FXdroPzEGW6KVJ,bloody valentine,mgk,6TIYQ3jFPwQSRmorSezPxX,mgk,6TIYQ3jFPwQSRmorSezPxX,False,Tickets To My Downfall,57lgFncHBYu5E3igZnuCJK,2020-09-25,70,2020,pop,80,5717852,,Tickets To My Downfall,album,15,2020-09-25,Bad Boy/Interscope Records,mgk
7yBbV2k2S2uhaQc24NF2xt,Stupid Love,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,False,Chromatica,05c49JgPmL4Uz2ZeqRx5SP,2020-05-29,66,2020,pop,91,44110983,"art pop, pop",Chromatica,album,16,2020-05-29,Interscope,Lady Gaga
6fqaMyg066xlukvUJWdM2T,00:00 (Zero O’Clock),BTS,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3Nrfpe0tUJi4K4DXYWgMUX,False,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,2020-02-21,71,2020,pop,89,82094169,k-pop,MAP OF THE SOUL : 7,album,20,2020-02-21,BIGHIT MUSIC,BTS
27829SWtwhWUANViVTEpol,Before You Go - Guitar Acoustic,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,False,Before You Go EP,1AGHTcqnvCoksoL6UGAxFa,2020-01-24,64,2020,pop,81,14271291,soft pop,Before You Go EP,single,4,2020-01-24,Vertigo Berlin,Lewis Capaldi
1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),mgk,6TIYQ3jFPwQSRmorSezPxX,"mgk, Halsey","6TIYQ3jFPwQSRmorSezPxX, 26VFTg2z8YR0cCuwLzESi2",True,Tickets To My Downfall,57lgFncHBYu5E3igZnuCJK,2020-09-25,71,2020,pop,80,5717852,,Tickets To My Downfall,album,15,2020-09-25,Bad Boy/Interscope Records,mgk
4pspYVQGFHLPEFgQPD1J7e,WANNABE,ITZY,2KC9Qb60EaY0kW4eH68vr3,ITZY,2KC9Qb60EaY0kW4eH68vr3,False,IT'z ME,7ynKAohxfwPUZzvU8f1p1U,2020-03-09,69,2020,pop,70,9097381,k-pop,IT'z ME,album,7,2020-03-09,Republic Records - ITZY,ITZY
2QZe2H1f03t5PJWEMg2Mbe,UGH!,BTS,3Nrfpe0tUJi4K4DXYWgMUX,BTS,3Nrfpe0tUJi4K4DXYWgMUX,False,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,2020-02-21,67,2020,pop,89,82094169,k-pop,MAP OF THE SOUL : 7,album,20,2020-02-21,BIGHIT MUSIC,BTS
0ekhdE9DpSsEZTBao7G0ok,Perfect,Pablo Cepeda,1uj8EOCKAXn4w2TR7CVnQb,Pablo Cepeda,1uj8EOCKAXn4w2TR7CVnQb,False,"Bossa Nova Covers, Vol. 1",6SWGJltjkVfIgurHU43aUo,2020-12-25,54,2020,pop,62,18449,"bossa nova, lounge","Bossa Nova Covers, Vol. 1",compilation,3,2020-12-25,Cupol,Pablo Cepeda
5PYR8kczV8VG6H3V6hlu5N,Let Her Go,Rio Branco,3n4PootMSIDqpViSB9SA1D,"Rio Branco, Bossanova Covers","3n4PootMSIDqpViSB9SA1D, 11FyPK488W0qoA3jpUj4oq",True,Bossa Nova Covers,4WWtF9vuBBzIcIITcynYNY,2020-04-03,55,2020,pop,63,15146,"bossa nova, jazz pop, lounge",Bossa Nova Covers,single,3,2020-04-03,Cupol,Rio Branco
0LJTfmgOMvlLd0u4HU9twm,Killshot,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,Magdalena Bay,1oPRcJUkloHaRLYx0olBLJ,False,A Little Rhythm and a Wicked Feeling,5OsXAPcYYYNTtkFuuB8TDc,2020-03-13,72,2020,pop,69,606198,,A Little Rhythm and a Wicked Feeling,album,8,2020-03-13,Luminelle Recordings,Magdalena Bay
66HAMa4TPeunLEQBpPu0e8,Waiting for Love,Bossa Nova Covers,6lkrkVSqgzJZz2jguafSAy,"Bossa Nova Covers, Mats & My","6lkrkVSqgzJZz2jguafSAy, 3NP2Tqcgz3vv8e40BfnYm3",True,Bossa Nova Covers,0KEmmW5iXwzpaSlaamlizL,2020-05-08,54,2020,pop,66,89728,bossa nova,Bossa Nova Covers,album,10,2020-05-08,Cupol,Bossa Nova Covers
00ETaeHUQ6lops3oWU1Wrt,Hot Stuff,Kygo,23fqKkggKUBHNkbKtXEls4,"Kygo, Donna Summer","23fqKkggKUBHNkbKtXEls4, 2eogQKWWoohI3BSnoG7E2U",True,Hot Stuff,6t95dMgjNYMtwXTKlISI42,2020-09-18,63,2020,pop,78,8699436,tropical house,Hot Stuff,single,1,2020-09-18,RCA Records Label,Kygo
2n2arnmGwa7HUGhLZXvmBP,Despacito,Pablo Cepeda,1uj8EOCKAXn4w2TR7CVnQb,Pablo Cepeda,1uj8EOCKAXn4w2TR7CVnQb,False,"Bossa Nova Covers, Vol. 1",6SWGJltjkVfIgurHU43aUo,2020-12-25,55,2020,pop,62,18449,"bossa nova, lounge","Bossa Nova Covers, Vol. 1",compilation,3,2020-12-25,Cupol,Pablo Cepeda
28xiVJLGLwEHNFDzXKUIdY,Slave to Love,BossArt Ensemble,3OvwaCrQZ9yTmwuQdwHOM1,"BossArt Ensemble, Marvin","3OvwaCrQZ9yTmwuQdwHOM1, 1vS37gXPQ5Ne8eDbFzaMyF",True,Slave to Love,4o3qMdB8Y1aX1kWIOynXa7,2020-07-03,55,2020,pop,53,6495,"bossa nova, lounge",Slave to Love,single,1,2020-07-03,Music Brokers,BossArt Ensemble
7BEPdOI0neT6p7PnLViqmH,Bajo La Mesa,Morat,5C4PDR4LnhZTbVnKWXuDKD,"Morat, Sebastian Yatra","5C4PDR4LnhZTbVnKWXuDKD, 07YUOmWljBTXwIseAUd9TW",True,Bajo La Mesa,7skwkKwi2c3AZF5oBQDUY0,2020-05-22,56,2020,pop,81,14220041,"colombian pop, latin pop",Bajo La Mesa,single,1,2020-05-22,Universal Music Spain S.L.,Morat
3J49YFtSjLMiuyDi6xNHc1,Lovefool,Bossa Nova Covers,6lkrkVSqgzJZz2jguafSAy,"Bossa Nova Covers, Mats & My","6lkrkVSqgzJZz2jguafSAy, 3NP2Tqcgz3vv8e40BfnYm3",True,Bossa Nova Covers,0KEmmW5iXwzpaSlaamlizL,2020-05-08,55,2020,pop,66,89728,bossa nova,Bossa Nova Covers,album,10,2020-05-08,Cupol,Bossa Nova Covers
5ruowFhfS9jDoGyX68BxRw,Moves Like Jagger,Bossa Nova Covers,6lkrkVSqgzJZz2jguafSAy,"Bossa Nova Covers, Mats & My","6lkrkVSqgzJZz2jguafSAy, 3NP2Tqcgz3vv8e40BfnYm3",True,Bossa Nova Covers,0KEmmW5iXwzpaSlaamlizL,2020-05-08,55,2020,pop,66,89728,bossa nova,Bossa Nova Covers,album,10,2020-05-08,Cupol,Bossa Nova Covers
5XEXEhrdoBb0vgQrHy6P44,More Than a Woman,Ituana,4gus7u7NSeJ3OGIhOnNgIr,Ituana,4gus7u7NSeJ3OGIhOnNgIr,False,More Than a Woman,3kdEJ01bQu7Y3vfsJ4vaEY,2020-05-15,55,2020,pop,59,37475,"bossa nova, lounge",More Than a Woman,album,10,2020-05-15,Music Brokers,Ituana
7E9FZRw2GMdKaW4CFp85Vx,Break My Stride,Bossa Nova Covers,6lkrkVSqgzJZz2jguafSAy,"Bossa Nova Covers, Mats & My","6lkrkVSqgzJZz2jguafSAy, 3NP2Tqcgz3vv8e40BfnYm3",True,Bossa Nova Covers,0KEmmW5iXwzpaSlaamlizL,2020-05-08,56,2020,pop,66,89728,bossa nova,Bossa Nova Covers,album,10,2020-05-08,Cupol,Bossa Nova Covers
71aoOH3YluSs9eI81lVRJ1,Stand By Me,Pablo Cepeda,1uj8EOCKAXn4w2TR7CVnQb,Pablo Cepeda,1uj8EOCKAXn4w2TR7CVnQb,False,"Bossa Nova Covers, Vol. 1",6SWGJltjkVfIgurHU43aUo,2020-12-25,57,2020,pop,62,18449,"bossa nova, lounge","Bossa Nova Covers, Vol. 1",compilation,3,2020-12-25,Cupol,Pablo Cepeda
69WpV0U7OMNFGyq8I63dcC,Given-Taken,ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,False,BORDER : DAY ONE,3YxF7jTnpdNepWbO42f8lH,2020-11-30,72,2020,pop,82,13798295,k-pop,BORDER : DAY ONE,single,6,2020-11-30,BELIFT LAB,ENHYPEN
4eD5DK6aIPsMtPlVN0OVtW,Forest Floor,Ocie Elliott,5jbk18C7YXRcEZxUWPJCyT,Ocie Elliott,5jbk18C7YXRcEZxUWPJCyT,False,In That Room,6i1Tfuso1BV4pRNMDtfybF,2020-03-20,66,2020,indie,66,295420,indie folk,In That Room,album,7,2020-03-20,Nettwerk Music Group,Ocie Elliott
1waygSn0gHDRqvPjcm5oje,Company,Sarah Menescal,4DpQLwz0jhUU7wuT9phTlD,Sarah Menescal,4DpQLwz0jhUU7wuT9phTlD,False,Modern Jukebox,2i7MhuER8I9dk47TWkrT8t,2020-08-14,55,2020,pop,63,67928,"bossa nova, lounge, jazz pop",Modern Jukebox,album,11,2020-08-14,Music Brokers,Sarah Menescal
